Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,Sex_male,Cabin_encoded
0,2,0.11077061080165726,1,1,0.35395586016517094,False,False,True,True,0.3032153651919821
0,3,0.8801368886738349,0,5,0.7678594338107121,False,False,True,False,0.3032153651919821
0,3,-0.043102644772778274,1,0,-0.12717266791993012,False,False,True,True,0.29777937432414325
0,3,-0.7355322948577382,0,0,-0.806763380796033,False,False,True,True,0.2988627251557665
1,1,-0.4277857837088671,0,0,1.3324938581871215,True,False,False,False,0.38342696629213485
0,3,-2.120391595027658,3,2,0.4146557174979072,False,False,True,False,0.2988627251557665
1,3,-0.043102644772778274,0,0,1.1248955097361604,False,False,True,True,0.29777937432414325
1,3,-2.21656237976168,2,1,0.047825129435189045,True,False,False,False,0.2988627251557665
1,1,1.4186932831843593,1,0,1.4362199751817062,True,False,False,True,1.0
0,3,-0.812468922644956,0,0,-0.8019236166026618,False,False,True,True,0.2988627251557665
1,1,2.0341863054821014,0,0,0.6557188297748954,True,False,False,True,0.38342696629213485
0,3,-0.043102644772778274,0,0,-0.8428609376877135,False,False,True,True,0.3032166537316116
1,3,-0.5047224114960849,0,0,-0.8428609376877135,False,False,True,False,0.2988627251557665
0,3,-0.043102644772778274,0,0,-0.8019236166026618,False,False,True,True,0.29684247336122316
1,2,-0.8894055504321737,0,1,0.2228261499229997,False,False,True,False,0.2988627251557665
0,3,-0.6585956670705204,0,0,-0.741349052303618,False,False,True,True,0.3032153651919821
1,3,-0.043102644772778274,0,0,-0.809682843697731,False,True,False,False,0.2988627251557665
0,3,-0.8894055504321737,0,0,-0.9442940832331417,False,True,False,False,0.29684247336122316
0,2,-0.4277857837088671,2,0,1.3924082286355355,False,False,True,True,0.29684247336122316
0,3,-0.043102644772778274,0,0,-0.8019236166026618,False,False,True,True,0.3032166537316116
0,3,0.18770723858887503,1,1,-0.16405229962564447,False,True,False,False,0.2988627251557665
0,2,-0.5047224114960849,0,0,-0.3336984726090336,False,False,True,True,0.29777937432414325
0,1,2.1880595610565368,0,2,1.834129231109428,True,False,False,True,0.38429172510518933
1,1,1.5725665387587948,2,0,2.003535801391161,False,False,True,True,0.29684247336122316
0,3,0.8032002608866171,0,0,-0.8828741679067217,True,False,False,True,0.2988627251557665
0,1,1.3417566553971416,0,0,0.32854312829417104,False,False,True,True,0.38429172510518933
0,3,0.4954537497377461,0,0,-0.8494271027413144,False,False,True,True,0.29684247336122316
1,3,-0.7355322948577382,1,0,-0.798539974052802,False,False,True,True,0.29777937432414325
0,2,0.18770723858887503,2,0,1.3924082286355355,False,False,True,True,0.3032153651919821
0,2,-0.35084915592164934,0,0,-0.3336984726090336,False,False,True,True,0.29777937432414325
0,3,-0.043102644772778274,0,0,-0.8160407306065733,False,False,True,True,0.29684247336122316
0,3,1.0340101442482705,0,0,-0.7841792430073967,False,False,True,True,0.3032153651919821
1,1,-0.043102644772778274,1,0,1.0408277503255374,False,False,True,False,1.0
1,2,0.8032002608866171,1,1,0.750263780890198,False,False,True,False,0.29684247336122316
0,1,0.11077061080165726,1,0,1.0408277503255374,False,False,True,True,0.38429172510518933
0,2,3.1112990945031505,0,0,-0.5368057694182641,False,False,True,True,0.29684247336122316
1,2,0.11077061080165726,0,0,-0.3336984726090336,False,False,True,True,0.29684247336122316
0,2,-0.043102644772778274,0,0,-3.0585777291682934,False,False,True,True,0.3032166537316116
0,3,-0.8894055504321737,0,0,-0.8160407306065733,False,False,True,True,0.29684247336122316
0,3,-0.3893174698152582,0,0,-0.7841792430073967,False,False,True,True,0.3032166537316116
1,3,-0.8894055504321737,0,0,-0.597669953407196,False,False,True,False,0.29777937432414325
0,3,1.0340101442482705,1,6,0.936361092700485,False,False,True,False,0.3032153651919821
1,1,0.4954537497377461,0,1,3.3852937438182273,True,False,False,True,0.0
0,3,-0.043102644772778274,0,0,-0.774244266805356,False,True,False,False,0.29777937432414325
1,1,-0.19697590034721382,0,0,1.4362199751817062,True,False,False,True,0.38429172510518933
0,3,-0.7355322948577382,0,0,-0.658138561741074,False,False,True,True,0.3032166537316116
0,3,-1.1971520615810447,5,2,0.936361092700485,False,False,True,True,0.3032153651919821
0,2,2.3419328166309725,1,1,0.750263780890198,False,False,True,True,0.2988627251557665
0,2,-0.35084915592164934,1,2,0.8147822510349934,True,False,False,True,0.3032153651919821
0,3,-1.1971520615810447,4,1,0.7678594338107121,False,False,True,True,0.3032153651919821
0,3,-0.812468922644956,0,0,-0.5667940759868451,False,False,True,True,0.2988627251557665
0,3,-0.8894055504321737,0,0,-0.8135961720983267,False,False,True,True,0.29777937432414325
1,1,-1.120215433793827,0,1,2.4738467350641637,False,False,True,False,1.0
1,1,0.11077061080165726,1,0,1.1339105535671157,False,False,True,True,1.0
1,3,-1.9665183394532224,0,1,-0.3034147385612252,True,False,False,False,0.3032166537316116
1,3,-0.043102644772778274,0,0,1.1248955097361604,False,False,True,True,0.3032166537316116
0,3,-0.35084915592164934,0,0,-0.8828741679067217,True,False,False,True,0.29777937432414325
0,1,2.3419328166309725,0,0,0.36526093570402607,False,False,True,True,0.3032166537316116
0,2,1.7264397943332304,0,0,-0.29746598596845064,False,False,True,True,0.3032166537316116
0,3,1.1109467720354882,0,0,-0.7841792430073967,False,False,True,True,0.3032153651919821
1,3,-0.043102644772778274,0,0,-0.8209591021193487,False,True,False,False,0.29684247336122316
0,1,1.4956299109715772,1,1,1.812289926928167,True,False,False,True,1.0
0,3,0.9570735164610527,0,0,-0.830854756854953,False,False,True,True,0.38429172510518933
1,1,-0.8894055504321737,1,0,2.5497045522452972,True,False,False,False,0.38429172510518933
1,1,0.4185171219505283,0,0,0.3553757823476229,False,False,True,True,1.0
0,3,-0.8894055504321737,0,1,-0.23166125968823223,True,False,False,False,0.29777937432414325
0,3,-0.35084915592164934,0,0,-0.8199664648688783,False,True,False,True,0.2988627251557665
0,3,-0.27391252813443157,1,0,-0.806763380796033,False,False,True,True,0.29777937432414325
0,2,0.7262636330993993,0,0,0.3444394801955362,False,False,True,True,0.2988627251557665
1,2,1.187883399822706,0,0,-0.29746598596845064,False,False,True,False,0.29777937432414325
1,1,0.9570735164610527,0,0,0.3553757823476229,False,False,True,True,1.0
1,1,-0.5816590392833026,0,0,2.132408321022389,False,False,True,False,0.3032153651919821
1,3,-0.043102644772778274,1,1,-0.1800831698720664,True,False,False,True,0.29777937432414325
1,1,-0.4277857837088671,0,0,0.9910237262754293,True,False,False,False,0.38288920056100983
0,1,-0.043102644772778274,0,0,0.36526093570402607,False,False,True,True,0.0
1,1,1.4186932831843593,1,0,1.0408277503255374,False,False,True,True,1.0
0,3,-0.043102644772778274,0,0,-0.6323794480268654,False,False,True,True,0.2988627251557665
0,2,1.7264397943332304,0,0,-0.3336984726090336,False,False,True,True,0.29684247336122316
0,3,-0.812468922644956,0,0,-0.830854756854953,False,False,True,True,0.0
1,1,0.6493270053121817,0,0,2.5497045522452972,True,False,False,False,0.38429172510518933
1,2,-0.19697590034721382,0,0,-0.5368057694182641,False,False,True,False,1.0
0,3,-0.043102644772778274,0,0,-0.16405229962564447,False,True,False,True,0.3032153651919821
0,3,0.2646438663760928,0,0,-0.8160407306065733,False,False,True,True,0.3032166537316116
1,2,-1.8126450838787869,0,1,0.5824597491940529,False,False,True,False,0.29777937432414325
0,3,-0.9663421782193915,1,0,-0.9045411875888885,False,False,True,True,0.3032166537316116
0,2,0.34158049416331054,0,0,-0.3336984726090336,False,False,True,True,0.29684247336122316
0,2,1.5725665387587948,0,0,-0.3336984726090336,False,False,True,True,0.3032153651919821
1,1,-0.19697590034721382,1,0,1.0620380556287106,False,False,True,True,1.0
0,3,-0.7355322948577382,0,0,-0.7165619336211217,False,False,True,True,0.29777937432414325
1,2,0.03383398301443949,3,0,0.1329851701219792,False,False,True,False,0.2988627251557665
1,3,-0.043102644772778274,0,0,-0.8204626642072291,False,True,False,False,0.2988627251557665
0,2,-0.35084915592164934,1,0,0.3444394801955362,False,False,True,True,0.2988627251557665
0,3,-0.35084915592164934,1,0,-0.798539974052802,False,False,True,False,0.3032153651919821
1,1,-0.043102644772778274,0,0,2.4738467350641637,False,False,True,False,1.0
0,3,-1.4279619449426981,0,0,0.023546289947323752,True,False,False,True,0.29777937432414325
0,2,-0.043102644772778274,0,0,-3.0585777291682934,False,False,True,True,0.3032153651919821
0,2,-0.5047224114960849,0,0,-0.3336984726090336,False,False,True,True,0.3032166537316116
0,2,-0.5047224114960849,0,0,-0.3336984726090336,False,False,True,True,0.3032153651919821
0,3,-0.08157095866638717,0,0,-0.12717266791993012,False,False,True,True,0.2988627251557665
0,3,1.4186932831843593,1,3,0.6233938271906204,False,False,True,False,0.3032166537316116
1,1,0.4185171219505283,0,0,3.3852937438182273,True,False,False,True,0.38342696629213485
0,3,-0.043102644772778274,0,0,-0.8019236166026618,False,False,True,True,0.29684247336122316
0,3,-0.043102644772778274,0,0,-0.8019236166026618,False,False,True,True,0.3032166537316116
1,1,-0.043102644772778274,0,0,0.4870824563024251,False,False,True,True,0.38288920056100983
0,1,0.4954537497377461,1,0,1.464014258564117,False,False,True,True,0.38429172510518933
1,1,-0.6585956670705204,2,2,2.6962534687059603,True,False,False,False,1.0
0,3,-0.4277857837088671,1,0,-0.12717266791993012,False,False,True,True,0.29777937432414325
1,3,0.11077061080165726,0,0,-0.798539974052802,False,False,True,True,0.29777937432414325
0,1,3.1112990945031505,1,1,1.3571652197109427,False,False,True,True,1.0
0,3,-1.0432788060066092,1,1,0.0971716406458445,False,False,True,True,0.29684247336122316
1,2,0.03383398301443949,0,0,-0.3336984726090336,False,False,True,False,0.2988627251557665
0,1,-0.812468922644956,1,0,1.0620380556287106,False,False,True,True,0.38429172510518933
0,3,0.11077061080165726,0,0,-0.8189865811572414,False,True,False,True,0.29777937432414325
1,2,-1.9665183394532224,1,1,0.2228261499229997,False,False,True,False,0.2988627251557665
1,3,-1.8126450838787869,0,1,-0.37316263612134226,False,False,True,True,1.0
0,3,0.2646438663760928,0,0,-0.6307359423566569,False,False,True,True,0.3032166537316116
0,3,-0.5047224114960849,0,0,-0.8019236166026618,False,False,True,True,0.3032166537316116
1,2,1.4186932831843593,1,2,1.2673242399099218,False,False,True,False,0.29777937432414325
1,2,-2.2227173099846573,1,1,-0.2286058134653583,False,False,True,True,0.3032166537316116
0,3,-0.12003927255999604,0,0,-0.8135961720983267,False,False,True,True,0.29777937432414325
0,2,-0.8894055504321737,0,0,-0.4507125974257932,False,False,True,True,0.29684247336122316
0,3,0.34158049416331054,0,0,-0.7841792430073967,False,False,True,True,0.29777937432414325
1,1,0.2646438663760928,0,0,1.5584783893656837,False,False,True,False,0.38429172510518933
0,3,-0.043102644772778274,0,0,-0.2286058134653583,False,False,True,True,0.29684247336122316
0,3,0.8801368886738349,0,0,-0.8955045384601199,False,False,True,True,0.29684247336122316
1,3,-0.7355322948577382,0,0,-0.8823470582632056,True,False,False,True,0.29684247336122316
1,1,0.4954537497377461,1,2,1.8931715298766851,False,False,True,False,1.0
0,3,-1.0432788060066092,0,0,-0.8160407306065733,False,False,True,True,0.29684247336122316
1,1,1.6495031665460127,1,0,1.452419049919151,False,False,True,False,0.38342696629213485
0,1,-0.043102644772778274,0,0,0.7656365698356679,True,False,False,True,0.29684247336122316
0,3,0.07230229690804837,0,0,-0.8189865811572414,False,True,False,False,0.29777937432414325
0,3,-0.043102644772778274,1,0,0.2711522804976662,False,True,False,True,0.2988627251557665
0,3,0.18770723858887503,0,0,-0.7491276790090223,False,False,True,True,0.29777937432414325
0,3,-0.4277857837088671,0,0,-0.6307359423566569,False,False,True,True,0.29684247336122316
0,3,1.4186932831843593,0,0,-0.806763380796033,False,False,True,True,0.3032166537316116
0,2,2.111122933269319,0,0,-0.5368057694182641,False,False,True,False,0.38429172510518933
0,3,-0.043102644772778274,0,0,-0.8828741679067217,True,False,False,True,0.3032153651919821
1,2,1.880313049907666,1,3,0.2228261499229997,False,False,True,False,0.29777937432414325
0,3,-0.8894055504321737,0,0,-0.8189865811572414,False,False,True,True,0.3032166537316116
0,3,-0.043102644772778274,0,0,-0.8189865811572414,False,True,False,True,0.38429172510518933
1,3,-1.8895817116660047,0,0,-0.37316263612134226,False,False,True,False,0.3032166537316116
0,3,-0.043102644772778274,0,0,-0.8204626642072291,False,True,False,True,0.3032166537316116
1,1,1.0340101442482705,0,1,2.4738467350641637,False,False,True,False,0.38342696629213485
1,3,-1.2740886893682626,0,0,-0.8823470582632056,True,False,False,False,0.3032153651919821
1,1,-0.9663421782193915,1,0,1.1339105535671157,False,False,True,False,1.0
0,1,-0.043102644772778274,0,0,0.4870824563024251,False,False,True,True,0.38288920056100983
0,3,-0.043102644772778274,1,2,0.24200663802437702,False,False,True,True,0.29777937432414325
0,3,-0.35084915592164934,0,0,-0.9050797531497122,False,False,True,True,0.29777937432414325
0,3,-0.35084915592164934,0,0,-0.8797405693934278,False,False,True,True,0.3032153651919821
1,3,-0.8894055504321737,0,0,-0.8494271027413144,False,False,True,False,0.29684247336122316
0,3,-1.6587718283043513,4,1,0.457519539438721,False,True,False,True,0.3032153651919821
1,3,-2.1973282228148756,1,2,0.11284358066326507,False,False,True,True,0.3032153651919821
0,1,1.2648200276099237,0,0,1.4685301291949246,True,False,False,True,0.38429172510518933
0,3,-0.043102644772778274,0,0,-0.8189865811572414,False,True,False,True,0.3032153651919821
0,2,-1.0432788060066092,0,0,0.3444394801955362,False,False,True,True,0.29684247336122316
0,3,-0.043102644772778274,8,2,1.3361591794576348,False,False,True,False,0.2988627251557665
0,1,-0.043102644772778274,0,0,0.5100012756239033,True,False,False,True,0.3032153651919821
0,3,-0.35084915592164934,0,0,-0.8019236166026618,False,False,True,True,0.2988627251557665
0,2,0.7262636330993993,0,0,-0.3336984726090336,False,False,True,True,0.3032153651919821
1,1,1.4956299109715772,0,0,0.3417284274758476,False,False,True,False,0.38342696629213485
1,3,0.11077061080165726,0,0,-0.7143416664249429,False,False,True,False,0.29684247336122316
0,3,0.03383398301443949,0,0,-0.8823470582632056,True,False,False,True,0.3032166537316116
0,3,0.03383398301443949,1,1,0.2711522804976662,False,False,True,False,0.3032153651919821
0,2,0.34158049416331054,0,0,-0.3336984726090336,False,False,True,True,0.2988627251557665
1,2,0.11077061080165726,1,1,0.35395586016517094,False,False,True,False,0.3032153651919821
1,1,-1.4279619449426981,1,2,1.8931715298766851,False,False,True,True,1.0
1,3,-2.2419514669314617,0,1,-0.7322606388880221,True,False,False,True,0.3032153651919821
1,3,-0.19697590034721382,0,0,-0.9147445967366699,False,False,True,True,0.2988627251557665
0,3,0.11077061080165726,0,0,-0.8160407306065733,False,False,True,True,0.29777937432414325
0,1,0.7262636330993993,0,0,-3.0585777291682934,False,False,True,True,0.38429172510518933
0,3,-0.8894055504321737,0,0,-0.8160407306065733,False,False,True,False,0.29684247336122316
0,2,0.7262636330993993,0,0,-0.3336984726090336,False,False,True,True,0.29684247336122316
1,1,0.2646438663760928,1,0,1.0620380556287106,False,False,True,False,1.0
0,3,-0.27391252813443157,0,0,-0.8028874327603485,False,False,True,True,0.2988627251557665
0,3,0.7262636330993993,0,0,0.2711522804976662,False,False,True,True,0.3032153651919821
0,2,0.4185171219505283,0,0,-0.5368057694182641,False,False,True,True,0.2988627251557665
0,3,-1.8126450838787869,4,2,0.5286989276421437,False,False,True,False,0.29684247336122316
0,3,0.07230229690804837,0,0,-0.7841792430073967,False,False,True,True,0.3032153651919821
0,1,-0.043102644772778274,0,0,-3.0585777291682934,False,False,True,True,0.38429172510518933
0,3,-0.5047224114960849,0,0,-0.798539974052802,False,False,True,False,0.29777937432414325
0,2,0.11077061080165726,1,1,0.6974165471111633,True,False,False,True,0.29777937432414325
0,3,1.0340101442482705,0,0,-0.9850567418873891,False,False,True,True,0.3032153651919821
0,3,-1.5048985727299158,3,2,0.4146557174979072,False,False,True,True,0.29777937432414325
1,1,1.7264397943332304,1,1,1.6379421972192298,False,False,True,False,0.38288920056100983
1,3,-0.19697590034721382,0,0,-0.7165619336211217,False,False,True,True,0.2988627251557665
0,1,0.6493270053121817,0,0,-3.0585777291682934,False,False,True,True,0.3032153651919821
1,3,-0.19697590034721382,0,1,-0.37316263612134226,False,False,True,False,1.0
0,3,-2.120391595027658,4,1,0.7678594338107121,False,False,True,True,0.2988627251557665
0,3,-0.043102644772778274,0,0,-0.9179864201772276,False,True,False,True,0.29777937432414325
0,3,-0.043102644772778274,0,0,1.1248955097361604,False,False,True,True,0.3032166537316116
1,2,-2.1973282228148756,0,2,0.6974165471111633,True,False,False,True,0.2988627251557665
1,3,-0.043102644772778274,0,0,-0.8189865811572414,False,True,False,True,0.3032166537316116
1,1,2.4958060722054083,0,0,1.4787785499834798,False,False,False,False,1.0
1,3,-1.120215433793827,1,0,-0.23166125968823223,True,False,False,False,0.3032153651919821
1,2,-2.2104074495387027,1,1,0.021587667954472933,False,False,True,True,0.29777937432414325
0,3,-0.043102644772778274,0,0,-0.8823470582632056,True,False,False,True,0.29777937432414325
0,3,-0.5047224114960849,0,0,-0.806763380796033,False,False,True,True,0.29684247336122316
0,3,-0.8894055504321737,0,0,-0.7560434444325566,False,False,True,True,0.29684247336122316
1,1,0.7262636330993993,1,1,1.5182728441543658,True,False,False,False,0.38288920056100983
0,3,-0.6585956670705204,0,0,-0.7165619336211217,False,False,True,True,0.29684247336122316
0,3,-0.043102644772778274,0,0,-0.7841792430073967,False,False,True,True,0.29684247336122316
1,3,0.18770723858887503,0,0,1.1248955097361604,False,False,True,True,0.3032166537316116
1,1,-0.043102644772778274,0,0,0.4770416648490861,True,False,False,True,0.38342696629213485
0,3,-0.7355322948577382,0,0,-0.798539974052802,False,False,True,True,0.29777937432414325
0,2,-1.0432788060066092,0,0,-0.5368057694182641,False,False,True,True,0.3032166537316116
1,1,0.03383398301443949,0,0,0.5198636196706229,True,False,False,False,0.2988627251557665
0,3,0.38004880805691943,0,0,-0.9867906128533871,True,False,False,True,0.29684247336122316
0,3,-0.9663421782193915,0,0,-0.7165619336211217,False,False,True,True,0.29684247336122316
0,3,0.9570735164610527,0,0,-0.8428609376877135,False,False,True,True,0.3032153651919821
0,3,-0.043102644772778274,8,2,1.3361591794576348,False,False,True,True,0.29684247336122316
0,3,0.4185171219505283,0,0,-0.8019236166026618,True,False,False,True,0.29777937432414325
0,2,-0.12003927255999604,0,1,0.5824597491940529,False,False,True,True,0.3032153651919821
1,1,-0.043102644772778274,1,0,1.588760118059578,True,False,False,False,1.0
0,3,-1.9665183394532224,4,2,0.5286989276421437,False,False,True,True,0.29777937432414325
0,3,3.4190456056520215,0,0,-0.8160407306065733,False,False,True,True,0.29684247336122316
0,3,-1.5818352005171337,1,1,-0.1800831698720664,True,False,False,False,0.3032166537316116
1,1,-1.0432788060066092,0,1,0.7605376956829671,False,False,True,False,0.38429172510518933
0,2,1.1109467720354882,1,0,0.3444394801955362,False,False,True,False,0.29777937432414325
1,3,-0.8894055504321737,0,1,-0.6455926003653025,False,False,True,False,0.29684247336122316
1,1,1.187883399822706,1,1,2.218822021910339,False,False,True,False,0.3032153651919821
1,1,1.6495031665460127,0,0,0.36526093570402607,False,False,True,True,0.38429172510518933
1,3,-0.4277857837088671,0,3,0.047825129435189045,True,False,False,False,0.2988627251557665
0,3,-0.043102644772778274,0,0,-0.8823470582632056,True,False,False,True,0.3032166537316116
0,3,0.8801368886738349,2,0,-0.2550339477875714,False,False,True,True,0.2988627251557665
0,2,-0.6585956670705204,1,0,-0.4507125974257932,False,False,True,True,0.2988627251557665
1,1,1.4186932831843593,0,0,0.3417284274758476,False,False,True,False,0.38342696629213485
0,3,-0.043102644772778274,8,2,1.3361591794576348,False,False,True,False,0.29684247336122316
0,2,-0.4277857837088671,0,0,-0.3336984726090336,False,False,True,True,0.2988627251557665
1,2,0.9570735164610527,0,0,-0.3336984726090336,False,False,True,False,0.2988627251557665
1,2,-0.19697590034721382,1,0,-0.272262193114855,True,False,False,False,0.29777937432414325
0,1,0.11077061080165726,0,0,1.0110997852233976,False,False,True,True,0.38429172510518933
0,3,-0.043102644772778274,0,0,-0.6307359423566569,False,False,True,True,0.3032166537316116
1,3,-1.9665183394532224,1,1,-0.48145578049281335,False,False,True,True,0.29777937432414325
0,3,-0.27391252813443157,0,0,-0.8019236166026618,False,False,True,True,0.3032153651919821
1,1,1.3417566553971416,1,1,1.0515683442816504,False,False,True,False,1.0
0,1,0.2646438663760928,0,0,-1.208550389612567,False,False,True,True,1.0
0,3,1.3417566553971416,0,0,-0.6811127586453682,False,False,True,True,0.3032153651919821
1,2,-0.12003927255999604,1,0,0.26497567234198965,True,False,False,False,0.3032166537316116
1,3,-1.120215433793827,0,0,-0.8828741679067217,True,False,False,False,0.3032153651919821
0,3,-0.7355322948577382,0,0,-0.5972795597045879,False,False,True,True,0.29684247336122316
0,3,-0.812468922644956,0,0,-0.8019236166026618,False,False,True,True,0.2988627251557665
0,3,-0.043102644772778274,0,0,-0.8019236166026618,False,False,True,True,0.3032166537316116
1,1,2.0341863054821014,0,1,1.5182728441543658,True,False,False,False,0.38429172510518933
1,2,-0.35084915592164934,0,1,0.3444394801955362,False,False,True,False,0.29777937432414325
0,3,0.2646438663760928,0,0,-0.8019236166026618,False,False,True,True,0.29684247336122316
0,3,-0.5816590392833026,0,0,-0.5353074585700541,False,False,True,False,0.3032166537316116
0,2,-0.12003927255999604,0,0,-0.5368057694182641,False,False,True,True,0.3032153651919821
0,3,-0.35084915592164934,0,0,-0.9050797531497122,False,False,True,True,0.3032153651919821
0,3,0.7262636330993993,0,5,0.457519539438721,False,True,False,False,0.3032153651919821
0,2,-0.19697590034721382,0,0,-0.3336984726090336,False,False,True,True,0.29777937432414325
1,1,-0.812468922644956,0,0,0.4870824563024251,False,False,True,False,0.38429172510518933
0,3,-0.043102644772778274,1,2,0.24200663802437702,False,False,True,False,0.2988627251557665
1,1,-0.27391252813443157,0,0,0.4870824563024251,True,False,False,True,0.38429172510518933
0,3,0.18770723858887503,0,0,-0.8189865811572414,False,True,False,True,0.3032153651919821
